BRC Query,Data Size
"[34.26, -117.17, 35.69, -115.3]",682
"[36.99, -118.89, 38.11, -116.8]",353
"[35.16, -121.16, 37.64, -118.44]",3108
"[35.91, -121.84, 37.62, -119.76]",1410
"[38.25, -117.83, 41.03, -115.78]",0
"[33.13, -121.41, 35.61, -120.13]",610
"[38.38, -120.72, 41.19, -117.88]",1050
"[32.82, -122.11, 35.42, -119.34]",935
"[38.78, -121.26, 40.71, -118.93]",1248
"[32.67, -119.8, 34.8, -118.69]",516
"[37.03, -122.57, 39.81, -120.73]",3112
"[37.66, -120.26, 38.71, -117.91]",599
"[34.68, -118.34, 36.3, -116.53]",860
"[36.05, -118.54, 37.4, -115.99]",784
"[37.81, -121.88, 39.31, -120.11]",1412
"[35.42, -117.66, 38.17, -116.25]",631
"[36.45, -118.51, 37.98, -117.43]",398
"[33.68, -119.58, 35.23, -117.61]",1815
"[34.88, -120.51, 36.24, -118.0]",1660
"[32.87, -122.44, 34.37, -120.47]",0
"[39.01, -123.76, 41.58, -121.83]",2237
"[33.36, -119.2, 35.38, -117.5]",1884
"[35.4, -120.79, 37.09, -118.49]",1885
"[35.37, -117.6, 37.99, -115.91]",654
"[37.8, -119.07, 40.03, -117.03]",85
"[38.38, -124.22, 39.71, -121.67]",1648
"[37.63, -119.2, 39.57, -118.0]",211
"[34.2, -118.92, 36.34, -117.19]",1568
"[37.5, -119.38, 38.8, -116.99]",289
"[38.62, -121.18, 40.57, -118.86]",1305
"[34.5, -121.39, 36.8, -118.82]",2715
"[34.68, -123.35, 37.11, -120.52]",1162
"[38.22, -119.07, 39.96, -116.3]",12
"[33.8, -123.03, 35.28, -120.73]",0
"[33.16, -122.27, 35.7, -120.61]",225
"[38.88, -120.44, 40.6, -119.22]",335
"[37.66, -122.25, 40.06, -120.0]",2960
"[35.82, -119.18, 37.47, -116.93]",1406
"[38.72, -121.98, 39.98, -119.65]",1382
"[37.55, -119.03, 39.55, -117.37]",171
"[34.75, -120.46, 36.49, -118.04]",1977
"[33.77, -121.37, 35.12, -119.0]",890
"[33.88, -118.72, 35.34, -117.66]",1048
"[37.1, -118.15, 38.65, -116.26]",83
"[33.82, -124.12, 35.8, -122.2]",0
"[32.88, -122.7, 34.54, -121.56]",0
"[38.69, -119.02, 41.01, -117.39]",0
"[33.06, -123.22, 34.43, -121.3]",0
"[33.74, -119.17, 36.4, -117.49]",2572
"[35.59, -122.87, 36.95, -121.56]",190
"[35.51, -119.29, 37.26, -118.2]",1089
"[36.67, -123.49, 38.31, -122.39]",383
"[37.95, -121.89, 40.11, -120.72]",1406
"[32.9, -117.86, 35.11, -116.49]",2010
"[38.82, -122.26, 39.98, -119.69]",1344
"[38.08, -117.69, 40.1, -116.02]",0
"[37.25, -120.86, 38.96, -119.58]",1180
"[36.8, -118.06, 39.42, -116.23]",144
"[36.31, -123.8, 37.51, -121.6]",577
"[34.0, -121.35, 36.04, -118.91]",2011
"[32.7, -122.94, 35.48, -120.29]",376
"[34.84, -121.16, 36.95, -119.96]",1088
"[34.84, -123.87, 36.73, -121.85]",41
"[35.4, -122.81, 36.56, -121.51]",98
"[38.83, -117.5, 41.49, -115.61]",0
"[37.33, -120.62, 38.87, -118.44]",1248
"[33.23, -121.41, 34.78, -120.27]",110
"[34.61, -120.58, 36.46, -118.58]",1822
"[37.89, -123.44, 38.91, -121.46]",1277
"[39.04, -123.05, 40.1, -122.03]",476
"[35.32, -124.07, 36.8, -122.28]",0
"[35.92, -120.39, 38.45, -118.87]",1581
"[37.94, -121.38, 40.05, -119.42]",1755
"[37.87, -117.43, 39.7, -116.14]",0
"[36.35, -120.85, 38.36, -119.33]",1275
"[36.81, -117.71, 38.17, -116.38]",73
