BRC Query,Data Size
"[36.56, -120.17, 38.68, -118.88]",1126
"[32.78, -121.02, 33.83, -119.43]",0
"[35.93, -119.5, 38.77, -118.16]",1270
"[38.92, -118.92, 40.22, -116.6]",0
"[38.51, -120.27, 40.36, -117.57]",390
"[38.59, -117.45, 40.16, -115.15]",0
"[36.68, -118.44, 37.82, -116.1]",328
"[33.25, -118.2, 35.21, -116.75]",2077
"[33.09, -124.21, 35.85, -121.87]",0
"[39.11, -124.13, 40.39, -122.5]",1149
"[38.52, -118.13, 40.91, -115.83]",0
"[36.42, -120.66, 38.14, -119.39]",948
"[32.76, -123.69, 34.06, -121.52]",0
"[36.68, -119.24, 39.15, -117.77]",812
"[33.2, -122.71, 34.53, -121.31]",0
"[35.42, -120.18, 37.36, -119.09]",846
"[36.59, -117.26, 38.12, -115.57]",40
"[35.27, -122.88, 37.17, -120.8]",861
"[35.14, -118.92, 36.99, -117.19]",1327
"[36.91, -119.14, 39.34, -117.22]",556
"[38.72, -122.24, 41.26, -120.81]",1640
"[34.9, -123.33, 37.74, -121.56]",899
"[36.99, -121.21, 39.25, -119.24]",1936
"[38.48, -119.29, 40.33, -117.55]",0
"[33.74, -120.89, 35.68, -119.14]",1414
"[37.59, -122.76, 40.16, -120.62]",3216
"[36.85, -124.27, 39.35, -121.53]",2753
"[37.48, -123.0, 39.56, -120.52]",3049
"[33.02, -120.87, 34.03, -118.33]",60
"[33.07, -123.13, 35.46, -120.75]",39
"[35.62, -124.31, 37.16, -122.28]",5
"[35.75, -117.76, 37.74, -116.62]",443
"[36.74, -120.54, 38.46, -117.97]",1641
"[33.28, -121.64, 35.79, -119.97]",842
"[35.47, -117.65, 37.65, -116.05]",666
"[37.9, -121.49, 40.07, -118.97]",2055
"[38.31, -118.92, 41.03, -116.12]",0
"[35.7, -123.04, 38.35, -120.27]",3055
"[36.14, -118.34, 37.58, -116.62]",590
"[34.21, -122.57, 35.98, -120.94]",92
"[38.18, -118.74, 39.97, -117.5]",0
"[35.68, -122.09, 37.82, -119.55]",2419
"[36.02, -123.6, 37.11, -120.77]",629
"[33.24, -123.13, 34.89, -121.86]",0
"[36.25, -120.75, 37.51, -119.64]",509
"[33.42, -123.6, 34.63, -122.21]",0
"[38.62, -123.62, 39.92, -121.11]",1903
"[37.92, -120.96, 39.96, -119.44]",1238
"[33.88, -120.18, 35.24, -117.99]",1522
"[36.51, -122.97, 37.58, -121.77]",532
"[33.93, -119.31, 36.45, -117.8]",2160
"[37.2, -117.79, 38.7, -116.39]",14
"[37.76, -121.09, 39.58, -119.45]",1339
"[33.67, -118.15, 35.79, -116.74]",1930
"[32.63, -122.95, 35.23, -121.37]",0
"[36.39, -123.3, 37.63, -121.18]",885
"[33.54, -117.39, 35.09, -114.68]",1629
"[32.95, -123.39, 35.18, -121.24]",0
"[36.07, -123.73, 38.58, -120.99]",2475
"[37.73, -119.28, 39.8, -116.93]",185
"[36.83, -123.65, 39.57, -121.62]",2790
"[34.9, -117.7, 36.53, -115.58]",858
"[38.96, -121.92, 40.01, -119.38]",1101
"[35.43, -118.66, 37.2, -117.36]",850
"[34.18, -117.9, 36.63, -116.16]",1340
"[35.86, -119.66, 37.38, -118.56]",852
"[39.0, -120.64, 41.05, -118.83]",598
"[32.69, -117.3, 34.99, -115.12]",2552
"[38.86, -119.88, 41.37, -118.83]",0
"[34.96, -121.04, 37.52, -118.82]",2632
"[37.5, -117.44, 39.7, -116.22]",0
"[37.16, -118.6, 38.83, -116.96]",175
"[38.59, -121.45, 40.64, -119.26]",1590
"[38.79, -120.0, 40.46, -117.65]",23
"[33.17, -124.17, 34.2, -122.26]",0
"[36.36, -119.95, 37.77, -118.64]",916
"[34.14, -117.27, 36.7, -115.94]",925
"[35.93, -121.45, 37.23, -119.58]",862
"[33.43, -119.29, 34.82, -118.29]",626
"[34.56, -120.96, 36.61, -119.74]",1198
"[35.75, -118.53, 36.89, -116.56]",700
"[35.62, -124.11, 36.98, -122.49]",0
"[33.57, -124.18, 36.27, -122.96]",0
"[38.89, -122.97, 41.24, -120.95]",2135
"[39.05, -120.9, 41.3, -119.36]",966
"[33.57, -120.28, 35.12, -117.66]",2091
"[33.78, -121.41, 35.59, -119.2]",1281
"[32.83, -121.65, 35.09, -119.87]",367
"[33.72, -119.88, 35.94, -117.57]",2891
"[34.83, -120.3, 36.56, -117.92]",1839
"[33.68, -123.63, 34.96, -122.08]",0
"[35.06, -123.27, 36.64, -121.78]",57
"[38.13, -117.24, 40.54, -115.92]",0
"[38.69, -121.05, 41.32, -119.88]",1373
"[39.07, -117.34, 40.87, -114.7]",0
"[37.05, -118.68, 38.46, -117.6]",241
"[38.74, -118.41, 40.8, -116.49]",0
"[37.74, -122.04, 39.1, -120.5]",1123
"[37.02, -124.04, 39.64, -122.45]",1397
"[33.69, -121.35, 36.14, -118.82]",2242
"[38.78, -119.95, 41.45, -117.86]",15
"[32.73, -124.26, 34.2, -122.18]",0
"[38.42, -119.19, 41.09, -117.19]",0
"[38.52, -117.46, 39.52, -115.39]",0
"[33.24, -123.03, 35.15, -121.64]",0
"[39.17, -122.14, 40.25, -120.98]",628
"[36.82, -120.5, 38.0, -118.31]",1107
"[35.03, -121.25, 37.23, -119.88]",1198
"[32.84, -122.26, 34.05, -119.81]",0
"[36.48, -117.51, 38.63, -115.12]",131
"[36.1, -118.78, 37.59, -116.29]",896
"[36.87, -121.0, 39.68, -118.81]",2248
"[37.57, -123.17, 40.16, -121.81]",2046
"[36.43, -118.18, 37.84, -116.36]",334
"[37.25, -118.52, 39.86, -116.77]",97
"[37.52, -117.23, 40.15, -114.84]",0
"[35.13, -119.09, 36.93, -116.84]",1711
"[33.75, -121.86, 35.67, -120.71]",136
"[37.98, -122.83, 40.71, -120.94]",2838
"[36.06, -123.67, 38.57, -121.82]",1512
"[34.76, -119.96, 37.2, -117.84]",2357
"[38.88, -124.0, 41.18, -121.51]",2700
"[36.48, -122.06, 38.25, -120.08]",1706
