,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,20,64,2,44,3.2,31.25
1,20,128,1,108,6.4,15.625
2,20,64,2,44,3.2,31.25
3,20,256,0,236,12.8,7.8125
4,20,64,2,44,3.2,31.25
5,25,64,2,39,2.56,39.0625
6,20,64,2,44,3.2,31.25
7,25,128,1,103,5.12,19.53125
8,20,64,2,44,3.2,31.25
9,16,64,2,48,4.0,25.0
10,20,64,2,44,3.2,31.25
11,25,64,2,39,2.56,39.0625
12,16,64,2,48,4.0,25.0
13,16,64,2,48,4.0,25.0
14,20,64,2,44,3.2,31.25
15,16,64,2,48,4.0,25.0
16,20,64,2,44,3.2,31.25
17,16,256,0,240,16.0,6.25
18,25,64,2,39,2.56,39.0625
19,25,256,0,231,10.24,9.765625
20,16,64,2,48,4.0,25.0
21,16,128,1,112,8.0,12.5
22,20,256,0,236,12.8,7.8125
23,20,64,2,44,3.2,31.25
24,20,128,1,108,6.4,15.625
25,16,256,0,240,16.0,6.25
26,20,64,2,44,3.2,31.25
27,16,64,2,48,4.0,25.0
28,20,128,1,108,6.4,15.625
29,16,64,2,48,4.0,25.0
30,25,64,2,39,2.56,39.0625
31,16,256,0,240,16.0,6.25
32,25,256,0,231,10.24,9.765625
33,16,64,2,48,4.0,25.0
34,16,64,2,48,4.0,25.0
35,16,64,2,48,4.0,25.0
36,16,128,1,112,8.0,12.5
37,16,64,2,48,4.0,25.0
38,20,64,2,44,3.2,31.25
39,16,64,2,48,4.0,25.0
40,20,64,2,44,3.2,31.25
41,16,64,2,48,4.0,25.0
42,20,64,2,44,3.2,31.25
43,20,64,2,44,3.2,31.25
44,25,256,0,231,10.24,9.765625
45,16,64,2,48,4.0,25.0
46,20,64,2,44,3.2,31.25
47,20,128,1,108,6.4,15.625
48,20,64,2,44,3.2,31.25
49,20,64,2,44,3.2,31.25
50,20,64,2,44,3.2,31.25
51,20,64,2,44,3.2,31.25
52,16,64,2,48,4.0,25.0
53,25,256,0,231,10.24,9.765625
54,25,128,1,103,5.12,19.53125
55,20,64,2,44,3.2,31.25
56,16,64,2,48,4.0,25.0
57,20,64,2,44,3.2,31.25
58,16,64,2,48,4.0,25.0
59,20,64,2,44,3.2,31.25
60,25,256,0,231,10.24,9.765625
61,20,256,0,236,12.8,7.8125
62,16,64,2,48,4.0,25.0
63,25,256,0,231,10.24,9.765625
64,20,128,1,108,6.4,15.625
65,25,256,0,231,10.24,9.765625
66,25,64,2,39,2.56,39.0625
67,25,128,1,103,5.12,19.53125
68,20,256,0,236,12.8,7.8125
69,20,256,0,236,12.8,7.8125
70,16,64,2,48,4.0,25.0
71,20,64,2,44,3.2,31.25
72,16,64,2,48,4.0,25.0
73,16,64,2,48,4.0,25.0
74,20,64,2,44,3.2,31.25
75,16,64,2,48,4.0,25.0
76,25,128,1,103,5.12,19.53125
77,20,128,1,108,6.4,15.625
78,20,256,0,236,12.8,7.8125
79,16,64,2,48,4.0,25.0
80,16,64,2,48,4.0,25.0
81,20,128,1,108,6.4,15.625
82,16,64,2,48,4.0,25.0
83,20,256,0,236,12.8,7.8125
84,20,128,1,108,6.4,15.625
85,16,64,2,48,4.0,25.0
86,16,256,0,240,16.0,6.25
87,20,256,0,236,12.8,7.8125
88,20,256,0,236,12.8,7.8125
89,20,256,0,236,12.8,7.8125
90,16,64,2,48,4.0,25.0
91,20,64,2,44,3.2,31.25
92,25,64,2,39,2.56,39.0625
93,16,64,2,48,4.0,25.0
94,16,256,0,240,16.0,6.25
95,25,256,0,231,10.24,9.765625
96,16,128,1,112,8.0,12.5
97,20,64,2,44,3.2,31.25
98,20,128,1,108,6.4,15.625
99,16,256,0,240,16.0,6.25
100,16,256,0,240,16.0,6.25
101,16,64,2,48,4.0,25.0
102,16,128,1,112,8.0,12.5
103,16,64,2,48,4.0,25.0
104,20,256,0,236,12.8,7.8125
105,20,256,0,236,12.8,7.8125
106,25,128,1,103,5.12,19.53125
107,16,128,1,112,8.0,12.5
108,16,64,2,48,4.0,25.0
109,20,128,1,108,6.4,15.625
110,25,64,2,39,2.56,39.0625
111,20,64,2,44,3.2,31.25
112,20,256,0,236,12.8,7.8125
113,25,128,1,103,5.12,19.53125
114,20,256,0,236,12.8,7.8125
115,16,64,2,48,4.0,25.0
116,16,64,2,48,4.0,25.0
117,20,64,2,44,3.2,31.25
118,16,64,2,48,4.0,25.0
119,20,64,2,44,3.2,31.25
120,20,64,2,44,3.2,31.25
121,20,256,0,236,12.8,7.8125
122,20,128,1,108,6.4,15.625
123,20,64,2,44,3.2,31.25
124,25,128,1,103,5.12,19.53125
125,20,64,2,44,3.2,31.25
126,25,64,2,39,2.56,39.0625
127,20,256,0,236,12.8,7.8125
128,20,64,2,44,3.2,31.25
129,20,256,0,236,12.8,7.8125
130,16,64,2,48,4.0,25.0
131,20,128,1,108,6.4,15.625
132,16,64,2,48,4.0,25.0
133,20,64,2,44,3.2,31.25
134,25,256,0,231,10.24,9.765625
135,20,64,2,44,3.2,31.25
136,20,256,0,236,12.8,7.8125
137,20,128,1,108,6.4,15.625
138,20,256,0,236,12.8,7.8125
139,20,128,1,108,6.4,15.625
140,16,64,2,48,4.0,25.0
141,16,128,1,112,8.0,12.5
142,20,64,2,44,3.2,31.25
143,20,256,0,236,12.8,7.8125
144,20,64,2,44,3.2,31.25
145,16,64,2,48,4.0,25.0
146,16,64,2,48,4.0,25.0
147,20,64,2,44,3.2,31.25
148,20,256,0,236,12.8,7.8125
149,25,256,0,231,10.24,9.765625
150,20,256,0,236,12.8,7.8125
151,25,128,1,103,5.12,19.53125
152,20,64,2,44,3.2,31.25
153,25,256,0,231,10.24,9.765625
154,20,64,2,44,3.2,31.25
155,16,256,0,240,16.0,6.25
156,20,256,0,236,12.8,7.8125
157,16,128,1,112,8.0,12.5
158,25,256,0,231,10.24,9.765625
159,16,64,2,48,4.0,25.0
160,20,256,0,236,12.8,7.8125
161,25,256,0,231,10.24,9.765625
162,25,64,2,39,2.56,39.0625
163,25,128,1,103,5.12,19.53125
164,16,256,0,240,16.0,6.25
165,16,64,2,48,4.0,25.0
166,20,64,2,44,3.2,31.25
167,20,64,2,44,3.2,31.25
168,25,64,2,39,2.56,39.0625
169,16,64,2,48,4.0,25.0
170,20,128,1,108,6.4,15.625
171,16,64,2,48,4.0,25.0
172,20,128,1,108,6.4,15.625
173,16,64,2,48,4.0,25.0
174,20,64,2,44,3.2,31.25
175,16,256,0,240,16.0,6.25
176,20,64,2,44,3.2,31.25
177,25,128,1,103,5.12,19.53125
178,20,256,0,236,12.8,7.8125
179,25,64,2,39,2.56,39.0625
180,20,256,0,236,12.8,7.8125
181,25,256,0,231,10.24,9.765625
182,16,64,2,48,4.0,25.0
183,25,64,2,39,2.56,39.0625
184,25,64,2,39,2.56,39.0625
185,20,128,1,108,6.4,15.625
186,20,256,0,236,12.8,7.8125
187,20,256,0,236,12.8,7.8125
188,25,64,2,39,2.56,39.0625
189,20,256,0,236,12.8,7.8125
190,20,128,1,108,6.4,15.625
191,20,64,2,44,3.2,31.25
192,16,64,2,48,4.0,25.0
193,16,64,2,48,4.0,25.0
194,20,64,2,44,3.2,31.25
195,25,256,0,231,10.24,9.765625
196,20,256,0,236,12.8,7.8125
197,20,64,2,44,3.2,31.25
198,16,64,2,48,4.0,25.0
199,20,64,2,44,3.2,31.25
200,25,64,2,39,2.56,39.0625
201,25,256,0,231,10.24,9.765625
202,25,64,2,39,2.56,39.0625
203,16,64,2,48,4.0,25.0
204,20,64,2,44,3.2,31.25
205,16,128,1,112,8.0,12.5
206,20,256,0,236,12.8,7.8125
207,20,256,0,236,12.8,7.8125
208,20,256,0,236,12.8,7.8125
209,20,64,2,44,3.2,31.25
210,20,64,2,44,3.2,31.25
211,25,128,1,103,5.12,19.53125
212,20,64,2,44,3.2,31.25
213,25,256,0,231,10.24,9.765625
214,20,256,0,236,12.8,7.8125
215,20,256,0,236,12.8,7.8125
216,25,128,1,103,5.12,19.53125
217,16,64,2,48,4.0,25.0
218,20,128,1,108,6.4,15.625
219,25,256,0,231,10.24,9.765625
220,16,64,2,48,4.0,25.0
221,20,64,2,44,3.2,31.25
222,20,256,0,236,12.8,7.8125
223,25,64,2,39,2.56,39.0625
224,16,64,2,48,4.0,25.0
225,20,64,2,44,3.2,31.25
226,20,128,1,108,6.4,15.625
227,20,64,2,44,3.2,31.25
228,16,64,2,48,4.0,25.0
229,16,64,2,48,4.0,25.0
230,16,128,1,112,8.0,12.5
231,25,256,0,231,10.24,9.765625
232,20,64,2,44,3.2,31.25
233,20,64,2,44,3.2,31.25
234,20,256,0,236,12.8,7.8125
235,20,64,2,44,3.2,31.25
236,25,256,0,231,10.24,9.765625
237,20,256,0,236,12.8,7.8125
238,20,256,0,236,12.8,7.8125
239,16,64,2,48,4.0,25.0
240,20,64,2,44,3.2,31.25
241,20,64,2,44,3.2,31.25
242,20,64,2,44,3.2,31.25
243,20,128,1,108,6.4,15.625
244,16,64,2,48,4.0,25.0
245,20,128,1,108,6.4,15.625
246,20,64,2,44,3.2,31.25
247,20,256,0,236,12.8,7.8125
248,16,64,2,48,4.0,25.0
249,16,128,1,112,8.0,12.5
250,20,128,1,108,6.4,15.625
251,20,64,2,44,3.2,31.25
