BRC Query,Data Size
"[33.392251, -118.655132, 36.53503, -115.326606]",4518
"[37.378401, -122.663403, 40.52118, -119.334878]",5213
"[35.678967, -121.347835, 38.821746, -118.01931]",4187
"[36.667938, -119.0524, 39.810717, -115.723875]",793
"[33.135729, -124.197528, 36.278508, -120.869003]",264
"[37.834328, -121.460999, 40.977107, -118.132474]",2647
"[37.368936, -124.375092, 40.511715, -121.046566]",4807
"[35.362006, -119.506999, 38.504785, -116.178473]",2781
"[33.990088, -117.993113, 37.132867, -114.664587]",2640
"[38.250178, -124.182354, 41.392957, -120.853829]",4909
"[32.702454, -120.725843, 35.845233, -117.397317]",3894
"[38.489075, -121.809902, 41.631854, -118.481376]",2825
"[33.913059, -121.533066, 37.055838, -118.204541]",4470
"[32.725222, -122.889253, 35.868001, -119.560727]",1208
"[35.31451, -121.0344, 38.457289, -117.705875]",4389
"[34.017461, -122.827171, 37.16024, -119.498646]",2518
"[33.926875, -121.279409, 37.069654, -117.950884]",4740
"[34.376533, -124.243932, 37.519312, -120.915407]",1159
"[37.845809, -120.624062, 40.988588, -117.295536]",1269
"[36.609049, -123.131397, 39.751828, -119.802872]",5229
"[38.827229, -118.570464, 41.970008, -115.241939]",0
"[33.306916, -122.138141, 36.449695, -118.809616]",2757
"[37.110571, -119.577022, 40.25335, -116.248497]",613
"[38.471921, -121.533131, 41.6147, -118.204605]",2429
"[37.798043, -119.853681, 40.940822, -116.525155]",333
"[34.46258, -120.413444, 37.605359, -117.084919]",4238
"[38.130174, -118.663498, 41.272953, -115.334973]",0
"[35.74134, -120.403824, 38.884119, -117.075299]",3173
"[32.759959, -122.746829, 35.902738, -119.418304]",1347
"[37.591383, -121.585863, 40.734162, -118.257338]",3263
"[33.636984, -120.675864, 36.779763, -117.347339]",5120
"[36.993765, -119.825394, 40.136544, -116.496869]",947
"[34.914353, -121.419083, 38.057132, -118.090558]",4610
"[35.761243, -119.121965, 38.904022, -115.79344]",1872
"[35.840483, -121.728359, 38.983262, -118.399833]",4320
"[35.642605, -124.189222, 38.785384, -120.860697]",3120
"[32.816714, -119.629866, 35.959493, -116.301341]",5048
"[38.767978, -120.37553, 41.910757, -117.047004]",525
"[35.034028, -123.236665, 38.176807, -119.90814]",3593
"[35.722054, -117.744063, 38.864833, -114.415537]",585
"[37.421141, -120.737989, 40.56392, -117.409464]",1919
"[37.989646, -122.818309, 41.132425, -119.489784]",4620
"[35.795095, -117.944416, 38.937874, -114.615891]",633
"[36.200563, -121.282601, 39.343342, -117.954076]",3775
"[34.246689, -120.681293, 37.389468, -117.352767]",4646
"[38.602863, -124.350712, 41.745642, -121.022187]",4605
"[37.504308, -118.837476, 40.647087, -115.50895]",129
"[38.15361, -119.378683, 41.296389, -116.050157]",60
"[37.665707, -120.879676, 40.808486, -117.551151]",1933
"[36.096466, -121.506175, 39.239245, -118.17765]",4094
"[32.896739, -118.502368, 36.039518, -115.173843]",4745
"[36.151193, -123.037118, 39.293972, -119.708593]",5045
"[35.737773, -121.108068, 38.880552, -117.779543]",3868
"[34.800906, -122.047586, 37.943685, -118.71906]",4522
"[35.951569, -120.170465, 39.094348, -116.841939]",2689
"[36.420056, -121.289265, 39.562835, -117.96074]",3560
"[32.718472, -122.835707, 35.861251, -119.507182]",1229
"[33.663608, -120.434554, 36.806387, -117.106029]",5281
"[37.994201, -118.986658, 41.13698, -115.658133]",12
"[37.589441, -118.864871, 40.73222, -115.536345]",112
"[34.158118, -118.693627, 37.300897, -115.365102]",2976
"[36.804231, -123.826134, 39.94701, -120.497608]",5277
"[32.647006, -124.290822, 35.789785, -120.962297]",45
"[37.326547, -122.700686, 40.469326, -119.372161]",5282
"[33.23471, -120.161583, 36.377489, -116.833057]",4944
"[34.722584, -123.918963, 37.865363, -120.590438]",2119
"[33.552234, -120.820792, 36.695013, -117.492266]",4838
"[33.606189, -122.542651, 36.748968, -119.214126]",2521
"[37.047908, -121.312577, 40.190687, -117.984052]",3141
"[34.580588, -121.183543, 37.723367, -117.855018]",4613
"[32.690983, -121.773681, 35.833762, -118.445155]",2355
"[35.207043, -123.116964, 38.349822, -119.788438]",4002
"[33.230106, -118.300668, 36.372885, -114.972143]",4230
"[35.771943, -122.974516, 38.914722, -119.64599]",4754
"[36.376966, -118.860795, 39.519745, -115.532269]",815
"[32.673146, -124.268462, 35.815925, -120.939937]",54
"[33.468866, -119.5253, 36.611645, -116.196775]",5120
"[33.556047, -119.621587, 36.698826, -116.293062]",5137
"[36.836291, -120.703583, 39.97907, -117.375057]",2327
"[33.938393, -117.787925, 37.081172, -114.4594]",2526
"[37.593958, -120.893742, 40.736737, -117.565217]",2053
"[33.954834, -120.001186, 37.097613, -116.672661]",5034
"[35.04225, -120.492847, 38.185029, -117.164321]",3990
"[34.5758, -120.119997, 37.718579, -116.791472]",3894
"[32.913597, -122.368808, 36.056376, -119.040283]",1918
"[38.671179, -118.464988, 41.813958, -115.136463]",0
"[34.481695, -118.580154, 37.624474, -115.251628]",2357
"[34.506881, -118.033592, 37.64966, -114.705067]",1752
"[37.252166, -121.573289, 40.394945, -118.244764]",3461
"[34.139524, -124.331961, 37.282303, -121.003436]",748
"[38.106355, -124.132779, 41.249134, -120.804254]",4964
"[37.730775, -117.878552, 40.873554, -114.550027]",0
"[36.152975, -123.228762, 39.295754, -119.900237]",4944
"[38.03709, -117.800235, 41.179869, -114.47171]",0
"[36.999986, -120.946019, 40.142765, -117.617494]",2575
"[34.935035, -122.041815, 38.077814, -118.71329]",4562
"[33.844422, -119.827647, 36.987201, -116.499122]",5151
"[35.28324, -123.075828, 38.426019, -119.747303]",4168
"[33.202636, -119.883102, 36.345415, -116.554576]",5011
"[34.416375, -121.007417, 37.559154, -117.678892]",4632
"[34.601765, -118.491464, 37.744544, -115.162938]",2163
"[38.2391, -124.266916, 41.381879, -120.93839]",4802
"[33.813334, -122.171666, 36.956113, -118.843141]",3371
"[38.792436, -119.093154, 41.935215, -115.764629]",0
"[34.688846, -122.947864, 37.831625, -119.619338]",3561
"[36.812727, -118.720989, 39.955506, -115.392464]",372
"[38.444985, -122.062663, 41.587764, -118.734138]",3168
"[38.129631, -119.739971, 41.27241, -116.411445]",137
"[35.609705, -117.720843, 38.752484, -114.392318]",656
