SRC Query,Depth,BBoxes,Data Size
"[39.071019482422315, -118.90818577235191, 40.551572315654475, -116.96855763977307]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[38.91663904340028, -121.53242979445837, 40.405985912715366, -120.06244442527867]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[37.98490070335163, -121.10775369233131, 39.7722986401933, -119.46932585057856]",3,"[37.808262, -121.790939, 40.125786, -114.294258]",2631
"[38.09064381051863, -118.71017449804087, 39.35807683181279, -116.62613847956294]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[33.70678414624108, -118.68078391820745, 34.823318344238025, -117.35193650614794]",2,"[32.541302, -119.324493, 37.009014, -116.844749]",5262
"[39.86562578117573, -116.68461817961804, 41.80867957019176, -115.09741487216257]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[34.10334511658271, -123.9023445260308, 35.81728853080743, -121.93861336520506]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[32.939781261453795, -119.61082085739349, 34.77782548100847, -118.6035036012823]",4,"[32.541302, -119.863373, 35.551353, -118.359138]",1316
"[37.700666057659724, -122.19710970003636, 38.921016038435035, -120.3451579318853]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[36.11151350835442, -118.78390422782992, 37.872477481566946, -117.75088955853691]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[37.42106551927483, -117.95551102954674, 39.07669765960748, -116.69415558445964]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[33.524987757356456, -120.36190980264816, 35.42770584292341, -118.78236666813203]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[34.4016095778827, -120.75978046263732, 35.61926933469096, -118.87331865637944]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[33.984151127017554, -120.61597380248236, 35.08778203459686, -119.11401683718917]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[36.891579710644194, -120.45455046625322, 38.704693384871696, -119.08149253199677]",2,"[34.735394, -121.602058, 39.192303, -118.817177]",5262
"[32.69637862454638, -117.12909892409148, 34.54120023137295, -115.47636412931425]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[37.13980453512197, -123.42737161918006, 38.162161509572705, -122.31627026953608]",3,"[37.009014, -124.389343, 39.543308, -121.790939]",2631
"[35.81777718775262, -116.89919988571435, 37.2534383058801, -115.30902690001021]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[35.93862962086412, -118.74319714186178, 37.316399944134815, -116.86524224564461]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[35.39018606723938, -119.17412134435418, 37.059453128629116, -117.97849681315829]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[38.71783536712605, -122.5850640560406, 39.88329515373559, -120.82236074333635]",3,"[37.999825, -122.727531, 40.328793, -120.673553]",2631
"[39.78777471569611, -123.28475378001477, 41.65505701456234, -122.15247270831267]",3,"[39.543308, -124.389343, 42.017231, -121.790939]",2631
"[38.72157374020128, -116.73378831447562, 40.45414406653634, -115.61975087300516]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[37.79317525282258, -122.52129102838653, 39.81140334141401, -121.46816480432828]",2,"[37.009014, -122.727531, 42.017231, -120.673553]",5262
"[33.04100608410601, -119.62142909575643, 34.78602810656011, -117.69575717687411]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[36.796858072831085, -119.40476637956034, 38.40554614121855, -117.9770299910211]",3,"[36.160179, -120.2724, 39.192303, -114.294258]",2631
"[34.92182983495819, -124.30922775248678, 36.14581422525759, -122.36742554416716]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[35.250718422009825, -122.96831009873779, 37.19782183754053, -121.52810414444035]",5,"[34.735394, -124.389343, 37.347336, -121.246536]",657
"[35.425634321077304, -118.14750292655671, 37.35140496041806, -116.74151740327943]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[36.31682018743741, -123.19009014755264, 37.502674276586596, -121.71106178270279]",4,"[34.735394, -124.389343, 37.859238, -121.246536]",1315
"[37.60726687429711, -122.38677712825933, 38.80207023265094, -120.91894870390354]",3,"[37.009014, -122.727531, 39.077091, -120.673553]",2631
"[33.830993492921515, -119.33076376184324, 34.83743570230654, -118.19317714707304]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[34.531683985574674, -122.34423242742506, 35.67238824747484, -120.59686214876287]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[36.78496421585529, -117.39780823410626, 38.86151072477848, -115.45063260281543]",6,"[36.775406, -118.572319, 39.192303, -114.294258]",329
"[38.753652927257306, -116.48650681744658, 40.63370886929741, -114.81765535957909]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[36.01520087828388, -117.38083772103464, 37.405208056491944, -115.77554539300002]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[35.54865914845113, -118.49925014376915, 36.75164488070899, -117.37497409289634]",3,"[34.409771, -119.324493, 37.009014, -116.844749]",2631
"[36.25088674417475, -117.10518637842007, 37.90018810111488, -115.27968912333878]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[36.526337902890496, -120.4802402668966, 38.34633107009015, -119.27057690013886]",2,"[34.735394, -121.602058, 39.192303, -118.817177]",5262
"[39.29973920763815, -122.54596709603105, 41.15794410245296, -121.19324468081935]",3,"[39.077091, -122.727531, 42.017231, -120.673553]",2631
"[36.070070333088395, -120.22053999292311, 37.73231778700567, -118.15569424744594]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[35.24517358638996, -122.27446348292024, 37.21701858814028, -120.80114116888237]",3,"[34.735394, -124.389343, 37.859238, -120.2724]",2631
"[37.74417100647607, -120.20054534034972, 39.06763795514215, -118.6038905453071]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[39.10735667424565, -121.81398667505064, 41.05018002387943, -120.07739560479845]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[35.87120555317499, -123.29702176882043, 37.30765199945601, -121.43018700121834]",5,"[34.735394, -124.389343, 37.347336, -121.246536]",657
"[38.575904721419995, -117.12778714018086, 40.43455794966897, -115.19450491523831]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[38.99532732931891, -118.9112716991884, 40.754059347349546, -117.8083112160172]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[36.75675921093614, -117.77608336102554, 38.02004926809645, -116.06977588894657]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[32.999349945944616, -121.57578073176563, 34.58005250149517, -119.89764257990286]",7,"[32.541302, -124.389343, 34.609451, -119.686722]",164
"[34.00598237325311, -120.6148305428808, 35.12813285789464, -119.13557446734407]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[35.45899479047729, -123.86862631152907, 37.07583746706795, -122.15690711625102]",6,"[34.735394, -124.389343, 37.347336, -121.72699]",328
"[39.52423970478928, -121.90499979946429, 41.046139869697164, -120.8496192782452]",3,"[39.077091, -122.727531, 42.017231, -120.673553]",2631
"[33.05220633948793, -117.78184910956972, 34.61167989182443, -116.08530560286353]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[32.79905430800586, -119.8323205857102, 34.7284565080573, -118.63538748349555]",4,"[32.541302, -119.863373, 35.551353, -118.359138]",1316
"[33.29580935907851, -122.06889336519204, 35.11770023070166, -120.18621578718219]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[36.75047249444281, -116.50452782258711, 37.77120796740724, -115.24933919477108]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[33.97403936818439, -122.93012540830438, 35.52067125785036, -121.50110665747277]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[34.4911877835982, -120.65375548955576, 36.00636105640853, -118.86151211834115]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[37.5543975930061, -122.69072187068682, 38.87633824208949, -121.36643818188543]",3,"[37.009014, -122.727531, 39.077091, -120.673553]",2631
"[33.449109550762074, -122.46557697334407, 34.76298517820109, -120.77858226177433]",6,"[32.541302, -124.389343, 34.877285, -119.686722]",328
"[38.23709710823336, -118.97591445526464, 39.85379738216181, -117.00628014037159]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[35.86763706085459, -119.43944569067784, 37.774397050958086, -118.20050798356567]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[33.96285051296483, -123.51871754199618, 35.17331948581737, -122.08238734433152]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[36.071850915812334, -120.87290722530682, 38.149550377058176, -119.6576137957332]",2,"[34.735394, -121.602058, 39.192303, -118.817177]",5262
"[35.481635458790386, -118.64046619502082, 37.5181459490986, -116.81218792905022]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
