SRC Query,Depth,BBoxes,Data Size
"[[(210096, 303327), [228617, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(29342, 122573), [143863, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(276172, 369403), [262883, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(220419, 313650), [167140, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(257991, 351222), [195837, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(313977, 407208), [122643, 215874]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(272718, 365949), [81136, 174367]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(155881, 249112), [81384, 174615]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(57835, 151066), [332320, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(139454, 232685), [287333, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(377830, 471061), [323687, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(85167, 178398), [170723, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(59897, 153128), [46779, 140010]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(366721, 459952), [181235, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(255655, 348886), [301620, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(60913, 154144), [193605, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(235748, 328979), [173895, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(328397, 421628), [343883, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(115322, 208553), [297798, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(258207, 351438), [240215, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(281456, 374687), [144689, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(40769, 134000), [295793, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(15478, 108709), [57018, 150249]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(217215, 310446), [380494, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(358421, 451652), [335936, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(8716, 101947), [328927, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(266893, 360124), [182775, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(135996, 229227), [178617, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(377028, 470259), [41138, 134369]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(108291, 201522), [305656, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(124353, 217584), [133220, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(82825, 176056), [292800, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(242982, 336213), [55940, 149171]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(50293, 143524), [175917, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(274424, 367655), [264644, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(65294, 158525), [166161, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(297139, 390370), [160732, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(378558, 471789), [73553, 166784]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(295133, 388364), [182574, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(291381, 384612), [114653, 207884]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(324359, 417590), [295023, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(316197, 409428), [158932, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(241419, 334650), [56158, 149389]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(320743, 413974), [209916, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(174340, 267571), [309923, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(135050, 228281), [160333, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(104517, 197748), [107412, 200643]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(106017, 199248), [25404, 118635]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(329386, 422617), [352395, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(144461, 237692), [257956, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(44337, 137568), [55210, 148441]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(363963, 457194), [76392, 169623]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(86524, 179755), [28376, 121607]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(50190, 143421), [374763, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(291547, 384778), [366467, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(213268, 306499), [377888, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(283144, 376375), [152628, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(281685, 374916), [131587, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(120944, 214175), [364357, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(317342, 410573), [228015, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(312044, 405275), [152406, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(244341, 337572), [266410, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(354275, 447506), [344288, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(375236, 468467), [195480, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(51304, 144535), [178156, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(329391, 422622), [68593, 161824]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(263153, 356384), [315913, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(338495, 431726), [183895, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(107930, 201161), [135537, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(16615, 109846), [150218, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(69529, 162760), [377914, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(123701, 216932), [203183, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(97498, 190729), [182461, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(231532, 324763), [40723, 133954]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(60864, 154095), [84850, 178081]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(373897, 467128), [122817, 216048]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(31832, 125063), [308988, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(340623, 433854), [288190, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(323827, 417058), [364941, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(46912, 140143), [22113, 115344]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(73361, 166592), [341039, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(106956, 200187), [326012, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(310082, 403313), [70871, 164102]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(213223, 306454), [56106, 149337]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(202176, 295407), [68958, 162189]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(27196, 120427), [325575, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(19460, 112691), [110138, 203369]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(105095, 198326), [73073, 166304]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(259373, 352604), [118519, 211750]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(40143, 133374), [364290, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(20061, 113292), [293453, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(231263, 324494), [333490, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(61332, 154563), [144389, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(44819, 138050), [123895, 217126]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(45850, 139081), [347292, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(165959, 259190), [191771, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(236742, 329973), [102655, 195886]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(40120, 133351), [272167, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(253028, 346259), [28762, 121993]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(320846, 414077), [61028, 154259]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(374763, 467994), [213258, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(112636, 205867), [144501, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(196103, 289334), [254645, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(306839, 400070), [96944, 190175]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(373911, 467142), [360774, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(114764, 207995), [38552, 131783]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(362641, 455872), [91063, 184294]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(93027, 186258), [187587, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(285713, 378944), [139549, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(69570, 162801), [321007, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(240016, 333247), [357086, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(99772, 193003), [15039, 108270]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(255384, 348615), [365304, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(223025, 316256), [306495, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(274769, 368000), [171404, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(348345, 441576), [195367, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(211877, 305108), [352897, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(139677, 232908), [88549, 181780]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(302032, 395263), [370307, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(14637, 107868), [248216, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(49574, 142805), [184234, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(32075, 125306), [293497, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(155380, 248611), [78810, 172041]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(134014, 227245), [260733, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(192784, 286015), [328003, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(159047, 252278), [361174, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(196441, 289672), [317592, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(340383, 433614), [333740, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(77503, 170734), [170802, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(211549, 304780), [225391, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(349340, 442571), [50439, 143670]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(8916, 102147), [319846, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(108942, 202173), [374375, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(183439, 276670), [92044, 185275]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(133639, 226870), [125084, 218315]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(342297, 435528), [243068, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(206637, 299868), [380544, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(361369, 454600), [305991, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(225385, 318616), [24655, 117886]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(219020, 312251), [376077, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(305635, 398866), [227388, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(355298, 448529), [379840, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(32643, 125874), [94978, 188209]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(241609, 334840), [41611, 134842]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(144026, 237257), [375913, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(90790, 184021), [242140, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(284717, 377948), [263584, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(302454, 395685), [324775, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(8153, 101384), [28517, 121748]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(267420, 360651), [179005, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(171725, 264956), [252902, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(34256, 127487), [225768, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(106683, 199914), [295721, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(340037, 433268), [51877, 145108]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(76547, 169778), [15839, 109070]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(218784, 312015), [363854, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(226999, 320230), [173884, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(9895, 103126), [120065, 213296]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(15609, 108840), [9783, 102584]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(362410, 455641), [285122, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(329013, 422244), [59384, 152615]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(107972, 201203), [70456, 163687]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(327072, 420303), [348519, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(112196, 205427), [166670, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(154908, 248139), [369110, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(103653, 196884), [60640, 153871]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(257471, 350702), [216100, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(337180, 430411), [50765, 143996]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(19570, 112801), [152146, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(245608, 338839), [68818, 162049]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(142590, 235821), [78067, 171298]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(350774, 444005), [281200, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(349314, 442545), [346251, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(190072, 283303), [68467, 161698]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(89088, 182319), [154083, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(17855, 111086), [30293, 123524]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(29436, 122667), [115981, 209212]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(365155, 458386), [144258, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(300856, 394087), [173117, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(200475, 293706), [305633, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(30139, 123370), [375813, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(326672, 419903), [351715, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(267369, 360600), [345833, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(248589, 341820), [343735, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(236413, 329644), [203387, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(290146, 383377), [101591, 194822]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(117087, 210318), [205028, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(315939, 409170), [160703, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(12781, 106012), [80708, 173939]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(87296, 180527), [150394, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(182919, 276150), [185070, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(200636, 293867), [57246, 150477]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(185460, 278691), [333457, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(26815, 120046), [29719, 122950]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(149476, 242707), [94027, 187258]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(86454, 179685), [314013, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(159914, 253145), [197336, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(215101, 308332), [295680, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(76086, 169317), [161946, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(68355, 161586), [258760, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(133792, 227023), [33417, 126648]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(169534, 262765), [102272, 195503]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(282345, 375576), [45269, 138500]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(166803, 260034), [219493, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(180356, 273587), [164997, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(225550, 318781), [65081, 158312]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(60231, 153462), [302153, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(260389, 353620), [256631, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(184844, 278075), [188289, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(73299, 166530), [259296, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(68938, 162169), [374906, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(269073, 362304), [231744, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(27947, 121178), [166401, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(183796, 277027), [368360, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(89729, 182960), [95440, 188671]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(336710, 429941), [304070, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(205024, 298255), [343073, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(53689, 146920), [42633, 135864]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(52508, 145739), [111947, 205178]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(124015, 217246), [40180, 133411]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(209869, 303100), [12233, 105464]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(59537, 152768), [214585, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(299869, 393100), [280224, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(160066, 253297), [243283, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(264293, 357524), [314767, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(364267, 457498), [122020, 215251]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(229910, 323141), [51980, 145211]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(201228, 294459), [123532, 216763]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(144912, 238143), [314945, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(95453, 188684), [234201, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(108751, 201982), [196084, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(68416, 161647), [41596, 134827]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(376169, 469400), [22597, 115828]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(283795, 377026), [244891, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(363018, 456249), [113859, 207090]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(70460, 163691), [268733, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(216759, 309990), [142586, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(116766, 209997), [344184, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(30190, 123421), [121307, 214538]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(334966, 428197), [84848, 178079]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(62973, 156204), [111910, 205141]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(248454, 341685), [206314, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(197721, 290952), [294583, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(87459, 180690), [63034, 156265]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(320718, 413949), [263917, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(85922, 179153), [303765, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(220929, 314160), [342803, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(364595, 457826), [230016, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(281390, 374621), [267852, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(364275, 457506), [177179, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(269443, 362674), [269551, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(341073, 434304), [359425, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(114018, 207249), [292705, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(327812, 421043), [122817, 216048]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(13205, 106436), [186490, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(378051, 471282), [174976, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(176845, 270076), [26712, 119943]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(283424, 376655), [85903, 179134]]]",1,"[[69337, 474275], (9783, 219328)]",309
